relationship_action_id~source_agent_id~target_agent_id~action~change_in_trust~tick~simulation_id
Relation_Act_id_2051~LTC Lapin Denis Alexandrovich~GEN Nikolai Yegorovich Makarov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2052~LTC Lapin Denis Alexandrovich~GEN Nikolai Yegorovich Makarov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2053~LTC Lapin Denis Alexandrovich~GEN Nikolai Yegorovich Makarov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2054~LTC Lapin Denis Alexandrovich~GEN Nikolai Yegorovich Makarov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2055~LTC Lapin Denis Alexandrovich~COL-GEN Victor Borisovich Astapov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2056~LTC Lapin Denis Alexandrovich~COL-GEN Victor Borisovich Astapov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2057~LTC Lapin Denis Alexandrovich~COL-GEN Victor Borisovich Astapov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2058~LTC Lapin Denis Alexandrovich~COL-GEN Victor Borisovich Astapov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2059~LTC Lapin Denis Alexandrovich~COL-GEN Victor Borisovich Astapov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2060~LTC Lapin Denis Alexandrovich~COL-GEN Victor Borisovich Astapov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2061~LTC Lapin Denis Alexandrovich~COL-GEN Victor Borisovich Astapov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2062~LTC Lapin Denis Alexandrovich~COL-GEN Victor Borisovich Astapov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2063~LTC Lapin Denis Alexandrovich~COL-GEN Victor Borisovich Astapov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2064~LTC Lapin Denis Alexandrovich~COL-GEN Alexander Zhuravlyov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2065~LTC Lapin Denis Alexandrovich~COL-GEN Alexander Zhuravlyov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2066~LTC Lapin Denis Alexandrovich~COL-GEN Alexander Zhuravlyov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2067~LTC Lapin Denis Alexandrovich~COL-GEN Alexander Zhuravlyov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2068~LTC Lapin Denis Alexandrovich~COL-GEN Alexander Zhuravlyov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2069~LTC Lapin Denis Alexandrovich~COL-GEN Alexander Zhuravlyov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2070~LTC Lapin Denis Alexandrovich~COL-GEN Alexander Zhuravlyov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2071~LTC Lapin Denis Alexandrovich~COL-GEN Alexander Zhuravlyov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2072~LTC Lapin Denis Alexandrovich~COL-GEN Anatoly Alekseyevich Sidorov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2073~LTC Lapin Denis Alexandrovich~COL-GEN Anatoly Alekseyevich Sidorov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2074~LTC Lapin Denis Alexandrovich~COL-GEN Anatoly Alekseyevich Sidorov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2075~LTC Lapin Denis Alexandrovich~COL-GEN Anatoly Alekseyevich Sidorov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2076~LTC Lapin Denis Alexandrovich~COL-GEN Anatoly Alekseyevich Sidorov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2077~LTC Lapin Denis Alexandrovich~COL-GEN Anatoly Alekseyevich Sidorov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2078~LTC Lapin Denis Alexandrovich~COL-GEN Anatoly Alekseyevich Sidorov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2079~LTC Lapin Denis Alexandrovich~COL-GEN Anatoly Alekseyevich Sidorov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2080~LTC Lapin Denis Alexandrovich~COL-GEN Anatoly Alekseyevich Sidorov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2081~LTC Lapin Denis Alexandrovich~LTG Viktor Nikolaevich Samsonov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2082~LTC Lapin Denis Alexandrovich~LTG Viktor Nikolaevich Samsonov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2083~LTC Lapin Denis Alexandrovich~LTG Viktor Nikolaevich Samsonov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2084~LTC Lapin Denis Alexandrovich~LTG Viktor Nikolaevich Samsonov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2085~LTC Lapin Denis Alexandrovich~LTG Viktor Nikolaevich Samsonov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2086~LTC Lapin Denis Alexandrovich~LTG Viktor Nikolaevich Samsonov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2087~LTC Lapin Denis Alexandrovich~LTG Viktor Nikolaevich Samsonov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2088~LTC Lapin Denis Alexandrovich~LTG Viktor Nikolaevich Samsonov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2089~LTC Lapin Denis Alexandrovich~MG Ruslan Khazhismelovich Tsalikov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2090~LTC Lapin Denis Alexandrovich~MG Ruslan Khazhismelovich Tsalikov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2091~LTC Lapin Denis Alexandrovich~MG Ruslan Khazhismelovich Tsalikov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2092~LTC Lapin Denis Alexandrovich~MG Ruslan Khazhismelovich Tsalikov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2093~LTC Lapin Denis Alexandrovich~MG Ruslan Khazhismelovich Tsalikov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2094~LTC Lapin Denis Alexandrovich~MG Ruslan Khazhismelovich Tsalikov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2095~LTC Lapin Denis Alexandrovich~MG Ruslan Khazhismelovich Tsalikov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2096~LTC Lapin Denis Alexandrovich~MG Ruslan Khazhismelovich Tsalikov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2097~LTC Lapin Denis Alexandrovich~GEN Alexey Fydorovich Maslov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2098~LTC Lapin Denis Alexandrovich~GEN Alexey Fydorovich Maslov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2099~LTC Lapin Denis Alexandrovich~GEN Alexey Fydorovich Maslov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2100~LTC Lapin Denis Alexandrovich~GEN Alexey Fydorovich Maslov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2101~LTC Lapin Denis Alexandrovich~GEN Alexey Fydorovich Maslov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2102~LTC Lapin Denis Alexandrovich~GEN Alexey Fydorovich Maslov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2103~LTC Lapin Denis Alexandrovich~GEN Alexey Fydorovich Maslov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2104~LTC Lapin Denis Alexandrovich~GEN Alexey Fydorovich Maslov~INCREASE_TRUST~0.1~4~Sim0
